,protid,P,S,C
568,x0568_X,15012,54234,10554
569,x0569_X,18070,56065,12601
570,x0570_X,16618,52838,10744
571,x0571_X,17821,57873,12296
572,x0572_X,15871,53024,11706
573,x0573_X,18122,57063,12386
574,x0574_X,18121,57676,11774
575,x0575_X,16854,54314,10642
576,x0576_X,17466,57527,11327
577,x0577_X,16794,57241,11456
578,x0578_X,16483,53095,11425
579,x0579_X,18264,64221,12345
580,x0580_X,17652,60479,11969
581,x0581_X,18712,63430,13124
582,x0582_X,18332,61880,12453
583,x0583_X,19419,61819,14465
584,x0584_X,19388,62325,13553
585,x0585_X,18131,57113,12327
586,x0586_X,16411,58146,12179
587,x0587_X,15629,55617,10564
588,x0588_X,17180,60282,12214
589,x0589_X,18995,63488,14097
590,x0590_X,17490,56545,11870
591,x0591_X,17860,57993,12557
592,x0592_X,16104,52190,12307
593,x0593_X,16197,59623,11333
594,x0594_X,16226,53502,12487
595,x0595_X,17314,56114,12477
596,x0596_X,18633,64469,13478
597,x0597_X,17527,58851,13722
598,x0598_X,17411,55422,13487
599,x0599_X,18381,59143,13427
600,x0600_X,19532,59641,14355
601,x0601_X,16251,49922,12037
602,x0602_X,18907,56362,13141
603,x0603_X,20298,64930,15348
604,x0604_X,19962,63622,15651
605,x0605_X,20147,61089,15784
606,x0606_X,18362,56724,15014
607,x0607_X,19623,63782,15385
608,x0608_X,20679,61194,15147
609,x0609_X,17961,56428,14021
610,x0610_X,19030,64488,13943
611,x0611_X,17838,61636,14487
612,x0612_X,19252,64776,15207
613,x0613_X,18688,59271,13847
614,x0614_X,18044,58250,13382
615,x0615_X,19306,59691,14531
616,x0616_X,20389,67620,15731
617,x0617_X,18387,60755,14819
618,x0618_X,20020,60321,15362
619,x0619_X,17714,58535,14276
620,x0620_X,18981,64960,14849
621,x0621_X,17865,60115,13826
622,x0622_X,18354,58360,14664
623,x0623_X,20361,64061,15259
624,x0624_X,18660,54710,13783
625,x0625_X,16338,55432,13721
626,x0626_X,20697,60657,16107
627,x0627_X,17380,55975,14216
628,x0628_X,18989,59973,14134
629,x0629_X,17877,54215,15061
630,x0630_X,20804,65483,15639
631,x0631_X,18526,58897,13955
632,x0632_X,21497,68982,16937
633,x0633_X,20974,63006,16148
634,x0634_X,19341,59013,15174
635,x0635_X,17774,59178,13573
636,x0636_X,18765,62076,14862
637,x0637_X,18714,55763,16048
638,x0638_X,20397,64240,15044
639,x0639_X,18357,62507,14402
640,x0640_X,17363,52092,13166
641,x0641_X,19195,61131,14069
642,x0642_X,19383,61531,15227
643,x0643_X,19458,60162,15210
644,x0644_X,16390,55058,13218
645,x0645_X,18661,57032,14832
646,x0646_X,18586,59680,15262
647,x0647_X,18589,60615,13892
648,x0648_X,17779,54429,13697
649,x0649_X,20220,61353,15007
650,x0650_X,16719,54969,13390
651,x0651_X,18711,58182,14913
652,x0652_X,17850,60663,15015
653,x0653_X,20770,62353,14780
654,x0654_X,17030,57769,14032
655,x0655_X,17414,54409,13668
656,x0656_X,16883,55848,13174
657,x0657_X,18582,61192,15056
658,x0658_X,16880,51763,13167
659,x0659_X,18920,58124,15621
660,x0660_X,19975,64227,15479
661,x0661_X,18904,60837,15525
662,x0662_X,18334,57027,14739
663,x0663_X,19267,56197,13789
664,x0664_X,20452,64649,17277
665,x0665_X,17558,60383,13865
666,x0666_X,19125,59417,14123
667,x0667_X,18930,56751,14844
668,x0668_X,18721,55641,14891
669,x0669_X,17272,55196,13852
670,x0670_X,18396,56989,12605
671,x0671_X,19762,65792,15471
672,x0672_X,19408,56290,15680
673,x0673_X,17027,54414,12404
674,x0674_X,20845,62276,16114
675,x0675_X,16990,51759,12254
676,x0676_X,17455,56534,14421
677,x0677_X,19091,64651,14161
678,x0678_X,19577,60857,14832
679,x0679_X,18864,63229,14487
680,x0680_X,22364,73589,17097
681,x0681_X,20375,62756,15659
682,x0682_X,20630,69638,14843
683,x0683_X,21213,70483,16649
684,x0684_X,20785,66387,15206
685,x0685_X,20461,64532,17385
686,x0686_X,20558,66810,16828
687,x0687_X,18896,63159,15406
688,x0688_X,16265,56711,13760
689,x0689_X,19012,64148,15630
690,x0690_X,19169,66317,15989
