,protid,P,S,C
491,x0491_X,4849,10718,4134
492,x0492_X,4883,10986,4231
493,x0493_X,4577,9923,3645
494,x0494_X,4137,9159,3357
495,x0495_X,5636,11812,4288
496,x0496_X,3977,9463,3580
497,x0497_X,4889,9371,3695
498,x0498_X,4395,9071,3187
499,x0499_X,5096,11385,4022
500,x0500_X,4783,9961,3977
501,x0501_X,5353,11250,4307
502,x0502_X,3921,8464,3191
503,x0503_X,4359,9701,3895
504,x0504_X,4199,8320,3057
505,x0505_X,4415,10261,3660
506,x0506_X,4250,10862,3033
507,x0507_X,4478,9680,3420
508,x0508_X,4419,10447,4049
509,x0509_X,4386,10152,3228
510,x0510_X,4154,10123,3301
511,x0511_X,4508,10577,3830
512,x0512_X,5164,10986,3950
513,x0513_X,5204,11290,4009
514,x0514_X,5275,11959,3676
515,x0515_X,3816,7361,3019
516,x0516_X,4603,9439,3913
517,x0517_X,3780,7869,3576
518,x0518_X,4107,8684,3499
519,x0519_X,4114,8653,3704
520,x0520_X,3983,8744,3383
521,x0521_X,4348,8990,4053
522,x0522_X,4303,9449,3826
523,x0523_X,4147,8847,3296
524,x0524_X,5063,11049,3988
525,x0525_X,5170,11021,4719
526,x0526_X,4849,10160,3906
527,x0527_X,3823,9121,2809
528,x0528_X,4362,9379,3095
529,x0529_X,4648,10311,4544
530,x0530_X,5091,11184,4635
531,x0531_X,4424,8829,3400
532,x0532_X,5824,10929,5192
533,x0533_X,4812,9430,4094
534,x0534_X,5163,10825,4313
535,x0535_X,4458,9767,3730
536,x0536_X,4443,9707,3616
537,x0537_X,3888,10003,3129
538,x0538_X,4675,9337,3754
539,x0539_X,3764,8413,3048
540,x0540_X,4042,7633,3203
541,x0541_X,5543,11785,4200
542,x0542_X,4997,10877,4226
543,x0543_X,4045,8492,3573
544,x0544_X,3452,8315,2768
545,x0545_X,4869,10310,3931
546,x0546_X,4337,10181,3437
547,x0547_X,4875,9628,3642
548,x0548_X,5222,9238,4261
549,x0549_X,3237,7428,2538
550,x0550_X,3635,7812,2749
551,x0551_X,4926,10269,4111
552,x0552_X,4506,9556,3893
553,x0553_X,4039,9068,3729
554,x0554_X,5734,10816,4360
555,x0555_X,4973,10998,3929
556,x0556_X,5736,11640,4360
557,x0557_X,4528,9873,3554
558,x0558_X,4803,10208,3710
559,x0559_X,5615,11873,4457
560,x0560_X,4778,10866,3466
561,x0561_X,4649,12022,3429
562,x0562_X,5147,11006,3548
563,x0563_X,5370,11151,3379
564,x0564_X,6770,12419,4901
565,x0565_X,5402,10784,3714
566,x0566_X,5488,10467,3945
567,x0567_X,5332,10366,3608
568,x0568_X,6269,12612,3910
569,x0569_X,6760,12675,4218
570,x0570_X,5022,10816,3077
571,x0571_X,6273,11914,3549
572,x0572_X,5367,11586,3550
573,x0573_X,6624,12679,4568
574,x0574_X,5788,12312,3845
575,x0575_X,6645,11782,4793
576,x0576_X,6355,11909,4314
577,x0577_X,5302,10418,3586
578,x0578_X,5911,12863,3592
579,x0579_X,5631,11624,3655
580,x0580_X,5651,11372,3887
581,x0581_X,6137,10659,4319
582,x0582_X,5334,11287,3479
583,x0583_X,5775,12012,3949
584,x0584_X,5851,12190,3904
585,x0585_X,6205,12456,3494
586,x0586_X,7754,13781,4800
587,x0587_X,7502,13621,4528
588,x0588_X,5539,11654,3513
589,x0589_X,5821,11578,3716
590,x0590_X,7033,11899,4073
591,x0591_X,5081,11694,2926
592,x0592_X,6564,11252,3712
593,x0593_X,6909,12574,4170
594,x0594_X,5676,10153,3872
595,x0595_X,5592,10682,3826
596,x0596_X,6142,10362,3797
597,x0597_X,6415,11606,3924
598,x0598_X,5789,10599,3712
599,x0599_X,6075,9808,3227
600,x0600_X,6522,12164,3892
601,x0601_X,6392,11084,3434
602,x0602_X,6393,12613,3785
603,x0603_X,6770,11789,4661
604,x0604_X,7112,11435,4458
605,x0605_X,5593,10330,3580
606,x0606_X,4898,8628,3494
607,x0607_X,6127,10335,4244
608,x0608_X,6808,11768,4215
609,x0609_X,6190,10638,3675
610,x0610_X,6755,12034,4216
611,x0611_X,6343,11311,4082
612,x0612_X,7114,11507,4384
613,x0613_X,6977,10211,4133
614,x0614_X,6364,10154,3783
615,x0615_X,7108,10233,4814
616,x0616_X,6246,11865,3834
617,x0617_X,6733,9967,4415
618,x0618_X,6590,12135,3641
619,x0619_X,6031,9227,3852
620,x0620_X,6494,10509,4733
621,x0621_X,6311,9828,4162
622,x0622_X,7372,11810,4689
623,x0623_X,7088,11501,4847
624,x0624_X,7180,11570,4470
625,x0625_X,8172,12908,5026
626,x0626_X,6910,12961,4439
627,x0627_X,7871,11467,4752
628,x0628_X,6615,11814,4576
629,x0629_X,5931,11574,3610
630,x0630_X,6098,10852,3960
631,x0631_X,4944,9441,3570
632,x0632_X,6401,12818,4434
633,x0633_X,5074,10749,3287
634,x0634_X,5616,11007,3678
635,x0635_X,7245,13462,4269
636,x0636_X,5583,10059,3861
637,x0637_X,6619,11364,3962
638,x0638_X,7533,14433,4830
639,x0639_X,7281,12720,4530
640,x0640_X,7429,12607,4940
641,x0641_X,6977,12536,3923
642,x0642_X,6246,11062,3807
643,x0643_X,6317,11581,3838
644,x0644_X,6314,10903,4104
645,x0645_X,7079,12485,4746
646,x0646_X,6712,12889,4489
647,x0647_X,5911,10312,3877
648,x0648_X,6796,13001,4513
649,x0649_X,6343,10496,3867
650,x0650_X,5172,9847,3509
651,x0651_X,5648,10505,3947
652,x0652_X,7450,12939,5036
653,x0653_X,5846,10364,3890
654,x0654_X,6519,10446,3945
655,x0655_X,6608,11164,5019
656,x0656_X,6562,11431,4798
657,x0657_X,5451,9507,3957
658,x0658_X,7454,10991,4560
659,x0659_X,7246,12711,4796
660,x0660_X,5982,9742,4176
661,x0661_X,6753,11052,4561
662,x0662_X,6818,12412,4206
663,x0663_X,6654,11252,4460
664,x0664_X,4987,8865,3539
665,x0665_X,6021,11352,3948
666,x0666_X,7489,11972,4629
