,protid,P,S,C
732,x0732_X,1069,4095,831
733,x0733_X,1039,4025,822
734,x0734_X,1067,4185,853
735,x0735_X,1052,4149,794
736,x0736_X,1129,4231,856
737,x0737_X,1102,4272,842
738,x0738_X,1120,4043,832
739,x0739_X,1044,3861,766
740,x0740_X,1057,4009,820
741,x0741_X,1059,4009,818
742,x0742_X,1014,3956,808
743,x0743_X,1100,4154,851
744,x0744_X,1143,4300,885
745,x0745_X,1079,4282,855
746,x0746_X,1074,4029,783
747,x0747_X,1038,4024,824
748,x0748_X,1055,3996,835
749,x0749_X,1020,3878,773
750,x0750_X,1032,3933,813
751,x0751_X,1039,3947,792
752,x0752_X,1102,4065,828
753,x0753_X,1083,4078,834
754,x0754_X,1108,4176,821
755,x0755_X,1075,3917,786
756,x0756_X,1068,4016,802
757,x0757_X,1107,4052,836
758,x0758_X,1131,4052,812
759,x0759_X,1203,4354,884
760,x0760_X,1131,4241,844
761,x0761_X,1175,4290,863
762,x0762_X,1100,3897,781
763,x0763_X,1052,3921,805
764,x0764_X,1186,4301,841
765,x0765_X,1151,4041,803
766,x0766_X,1030,3767,768
767,x0767_X,1057,4118,820
768,x0768_X,1139,4211,866
769,x0769_X,1096,4159,850
770,x0770_X,1119,4223,874
771,x0771_X,1070,4098,827
772,x0772_X,1131,4321,876
773,x0773_X,1106,4182,817
774,x0774_X,1159,4075,871
775,x0775_X,1187,4262,879
776,x0776_X,1127,4140,838
777,x0777_X,1119,4124,862
778,x0778_X,1165,4284,879
779,x0779_X,1000,3796,769
780,x0780_X,1114,4138,853
781,x0781_X,1127,4140,838
782,x0782_X,1074,4076,845
783,x0783_X,1095,4067,833
784,x0784_X,1170,4185,861
785,x0785_X,1158,4306,864
786,x0786_X,1198,4450,907
787,x0787_X,1149,4238,829
788,x0788_X,1135,4133,837
789,x0789_X,1102,4187,816
790,x0790_X,1115,4062,818
791,x0791_X,1205,4354,882
792,x0792_X,1134,4212,870
793,x0793_X,1135,4133,837
794,x0794_X,1083,3828,760
795,x0795_X,1153,4021,821
796,x0796_X,1202,4070,833
797,x0797_X,1049,3900,722
798,x0798_X,1171,4222,823
799,x0799_X,1098,3934,746
800,x0800_X,1134,4070,791
801,x0801_X,1134,4134,837
802,x0802_X,1125,4064,806
803,x0803_X,1118,4051,826
804,x0804_X,1180,4285,863
805,x0805_X,1140,4126,839
806,x0806_X,1113,4001,772
807,x0807_X,1151,4116,838
808,x0808_X,1160,4316,852
809,x0809_X,1170,4222,824
810,x0810_X,1063,3924,791
811,x0811_X,1086,3987,813
812,x0812_X,1057,4125,813
813,x0813_X,1039,4028,819
814,x0814_X,1181,4190,845
815,x0815_X,1065,3974,847
816,x0816_X,1052,3746,767
817,x0817_X,1109,4050,836
818,x0818_X,1108,4050,837
819,x0819_X,1182,4365,894
820,x0820_X,1141,4320,867
821,x0821_X,1147,4399,895
822,x0822_X,1126,4251,839
823,x0823_X,1105,4183,817
824,x0824_X,1163,4302,863
825,x0825_X,1141,4249,826
826,x0826_X,1152,4206,858
827,x0827_X,1040,4106,849
828,x0828_X,1126,4122,857
829,x0829_X,1152,4312,864
830,x0830_X,1143,4329,856
831,x0831_X,1125,4278,813
832,x0832_X,1203,4485,867
833,x0833_X,1180,4600,890
834,x0834_X,1184,4486,885
835,x0835_X,1078,4080,837
836,x0836_X,1165,4388,888
837,x0837_X,1062,4003,821
838,x0838_X,1083,4002,801
839,x0839_X,1177,4201,838
840,x0840_X,1159,4335,834
841,x0841_X,1189,4505,861
842,x0842_X,1213,4547,910
843,x0843_X,1229,4519,922
844,x0844_X,1148,4206,862
845,x0845_X,1141,4416,884
846,x0846_X,1141,4275,912
847,x0847_X,1123,3948,815
848,x0848_X,1263,4723,917
849,x0849_X,1111,4162,832
850,x0850_X,1066,3933,779
851,x0851_X,1060,3940,778
852,x0852_X,1185,4368,888
853,x0853_X,1178,4339,924
854,x0854_X,1154,4408,879
855,x0855_X,1192,4348,901
856,x0856_X,1080,3989,817
857,x0857_X,1140,4255,821
858,x0858_X,1158,4137,810
859,x0859_X,1118,4064,813
860,x0860_X,1091,3999,796
861,x0861_X,1141,4232,843
862,x0862_X,1138,4242,836
863,x0863_X,1127,4244,845
864,x0864_X,1157,4302,869
865,x0865_X,1134,4194,888
866,x0866_X,1062,4018,806
867,x0867_X,1142,4310,876
868,x0868_X,1083,4050,862
869,x0869_X,1106,4159,840
870,x0870_X,1167,4314,847
871,x0871_X,1194,4582,894
872,x0872_X,1135,4342,851
873,x0873_X,1069,3898,811
874,x0874_X,1169,4310,849
875,x0875_X,1169,4310,849
876,x0876_X,1148,4302,878
877,x0877_X,1142,4100,863
878,x0878_X,1243,4549,878
879,x0879_X,1163,4303,862
880,x0880_X,1148,4309,871
881,x0881_X,1186,4266,876
882,x0882_X,1148,4244,824
883,x0883_X,1146,4008,841
884,x0884_X,1172,4395,874
885,x0885_X,1155,4438,848
886,x0886_X,1162,4310,856
887,x0887_X,1144,4329,855
888,x0888_X,1156,4277,895
889,x0889_X,1167,4183,866
890,x0890_X,1220,4352,869
891,x0891_X,1109,3984,793
892,x0892_X,1176,4305,847
893,x0893_X,1167,4296,865
894,x0894_X,1263,4622,901
895,x0895_X,1163,4212,841
896,x0896_X,1184,4274,870
897,x0897_X,1188,4033,884
898,x0898_X,1217,4200,911
899,x0899_X,1129,4250,837
900,x0900_X,1171,4518,866
901,x0901_X,1151,4201,864
902,x0902_X,1144,4204,868
903,x0903_X,1256,4289,896
904,x0904_X,1245,4423,887
905,x0905_X,1215,4221,892
906,x0906_X,1134,4115,856
907,x0907_X,1063,3792,816
908,x0908_X,1140,4126,839
909,x0909_X,1144,4210,862
910,x0910_X,1124,4009,862
911,x0911_X,1158,4185,873
912,x0912_X,1098,3937,851
913,x0913_X,1029,3872,770
914,x0914_X,1096,4046,853
915,x0915_X,1036,3953,789
916,x0916_X,1146,4107,852
917,x0917_X,1114,4041,840
918,x0918_X,1135,4117,853
919,x0919_X,1171,4071,863
920,x0920_X,1201,4042,862
