,protid,P,S,C
760,x0760_X,863,4982,483
761,x0761_X,882,5070,489
762,x0762_X,850,4884,482
763,x0763_X,862,4987,479
764,x0764_X,933,5342,511
765,x0765_X,933,5342,511
766,x0766_X,912,5364,510
767,x0767_X,889,5173,493
768,x0768_X,902,5041,498
769,x0769_X,911,5253,506
770,x0770_X,889,5073,479
771,x0771_X,911,5253,506
772,x0772_X,923,5245,502
773,x0773_X,884,5066,491
774,x0774_X,911,5253,506
775,x0775_X,933,5342,511
776,x0776_X,890,5173,492
777,x0777_X,881,5067,493
778,x0778_X,877,5075,489
779,x0779_X,890,5173,492
780,x0780_X,874,5082,485
781,x0781_X,921,5257,492
782,x0782_X,890,5173,492
783,x0783_X,906,5046,489
784,x0784_X,922,5257,491
785,x0785_X,907,5162,486
786,x0786_X,910,5172,473
787,x0787_X,911,5172,472
788,x0788_X,906,5155,494
789,x0789_X,911,5253,506
790,x0790_X,898,5069,474
791,x0791_X,893,5191,471
792,x0792_X,888,5173,494
793,x0793_X,933,5342,511
794,x0794_X,897,5153,505
795,x0795_X,926,5133,496
796,x0796_X,889,5069,483
797,x0797_X,933,5342,511
798,x0798_X,890,5173,492
799,x0799_X,890,5183,482
800,x0800_X,912,5138,505
801,x0801_X,934,5454,515
802,x0802_X,892,5166,497
803,x0803_X,914,5248,508
804,x0804_X,931,5231,508
805,x0805_X,933,5342,511
806,x0806_X,922,5250,498
807,x0807_X,911,5261,498
808,x0808_X,933,5342,511
809,x0809_X,933,5342,511
810,x0810_X,933,5342,511
811,x0811_X,910,5150,495
812,x0812_X,933,5342,511
813,x0813_X,901,5165,489
814,x0814_X,933,5342,511
815,x0815_X,852,4981,495
816,x0816_X,933,5342,511
817,x0817_X,911,5261,498
818,x0818_X,909,5148,498
819,x0819_X,872,5098,471
820,x0820_X,859,4793,453
821,x0821_X,868,4887,461
822,x0822_X,881,5088,472
823,x0823_X,882,4975,471
824,x0824_X,902,5061,478
825,x0825_X,909,5261,500
826,x0826_X,906,5162,487
827,x0827_X,829,4822,454
828,x0828_X,861,4899,456
829,x0829_X,878,4974,476
830,x0830_X,902,5061,478
831,x0831_X,874,4976,478
832,x0832_X,861,4899,456
833,x0833_X,816,4736,443
834,x0834_X,799,4643,444
835,x0835_X,838,4817,450
836,x0836_X,771,4395,399
837,x0837_X,837,4635,414
838,x0838_X,856,4913,447
839,x0839_X,881,5003,444
840,x0840_X,802,4552,424
841,x0841_X,857,4713,425
842,x0842_X,823,4543,412
843,x0843_X,858,4898,460
844,x0844_X,747,4327,386
845,x0845_X,747,4323,390
846,x0846_X,835,4532,411
847,x0847_X,803,4478,390
848,x0848_X,840,4613,433
849,x0849_X,747,4330,383
850,x0850_X,790,4388,387
851,x0851_X,764,4316,380
852,x0852_X,854,4521,403
853,x0853_X,801,4479,391
854,x0854_X,835,4437,399
855,x0855_X,863,4704,428
856,x0856_X,828,4440,403
857,x0857_X,859,4818,428
