,protid,P,S,C
557,x0557_ ,4477,5524,2560
558,x0558_ ,3636,4806,1998
559,x0559_ ,5617,6074,3015
560,x0560_ ,4774,5638,2629
561,x0561_ ,4971,5440,2630
562,x0562_ ,5413,6464,3001
563,x0563_ ,4792,5581,2668
564,x0564_ ,5401,5094,3200
565,x0565_ ,5202,6023,2803
566,x0566_ ,4485,4299,2692
567,x0567_ ,4265,5349,2321
568,x0568_ ,5574,5863,3269
569,x0569_ ,4220,4196,2169
570,x0570_ ,4398,5273,2419
571,x0571_ ,4025,4530,1885
572,x0572_ ,5029,4846,2371
573,x0573_ ,5743,5045,2907
574,x0574_ ,5131,6169,2561
575,x0575_ ,5477,4896,2668
576,x0576_ ,6143,5229,3163
577,x0577_ ,6355,6924,3741
578,x0578_ ,5825,5754,2956
579,x0579_ ,5186,5199,2656
580,x0580_ ,5455,5239,3001
581,x0581_ ,6400,5154,3497
582,x0582_ ,6766,5833,3511
583,x0583_ ,5090,4816,2974
584,x0584_ ,7166,5520,3424
585,x0585_ ,5499,4868,2674
586,x0586_ ,5639,5899,2827
587,x0587_ ,5960,4258,3148
588,x0588_ ,5757,4906,3198
589,x0589_ ,7185,6646,3560
590,x0590_ ,5945,5748,3185
591,x0591_ ,6323,5030,3525
592,x0592_ ,5784,7517,3352
593,x0593_ ,5409,6543,2754
594,x0594_ ,5529,5861,2806
595,x0595_ ,6338,5469,3071
596,x0596_ ,5361,4670,2849
597,x0597_ ,5140,4719,2544
598,x0598_ ,5325,4880,2836
599,x0599_ ,5851,5800,3055
600,x0600_ ,5535,5260,2735
601,x0601_ ,6015,5028,2985
602,x0602_ ,4725,5205,2160
603,x0603_ ,5014,5651,2538
604,x0604_ ,4805,4292,2838
605,x0605_ ,5038,3803,2787
606,x0606_ ,4083,4078,2135
607,x0607_ ,4280,3616,2115
608,x0608_ ,5354,4881,2645
609,x0609_ ,4366,6108,2729
610,x0610_ ,3652,5320,1906
611,x0611_ ,4109,5598,2074
612,x0612_ ,3344,3757,1944
613,x0613_ ,3887,5032,2406
614,x0614_ ,4323,5293,2319
615,x0615_ ,3339,4986,1828
616,x0616_ ,3560,4742,1851
617,x0617_ ,5252,5681,3095
618,x0618_ ,4971,4693,2582
619,x0619_ ,5253,7115,2857
620,x0620_ ,5668,4574,3124
621,x0621_ ,5044,4260,2942
622,x0622_ ,5618,5794,3123
623,x0623_ ,5591,6788,3374
624,x0624_ ,5939,6102,3359
625,x0625_ ,5758,6311,3331
626,x0626_ ,4253,3937,2250
627,x0627_ ,5449,4885,3196
