,protid,P,S,C
347,x0347_X,66608,401867,35031
348,x0348_X,64996,388989,32606
349,x0349_X,72739,411072,36899
350,x0350_X,68964,396319,36218
351,x0351_X,65934,423853,38091
352,x0352_X,64666,405428,35421
353,x0353_X,70428,422552,36955
354,x0354_X,64893,383785,33975
355,x0355_X,68683,404604,35249
356,x0356_X,70852,417729,36219
357,x0357_X,66313,396566,34624
358,x0358_X,66603,404227,36698
359,x0359_X,67374,410044,36173
360,x0360_X,68122,406579,35854
361,x0361_X,64262,396650,32609
362,x0362_X,62213,389920,33472
363,x0363_X,63544,386865,34211
364,x0364_X,72147,421943,38938
365,x0365_X,77845,443924,39501
366,x0366_X,73441,423209,38445
367,x0367_X,77517,460386,39372
368,x0368_X,72965,409459,36247
369,x0369_X,74518,426520,39242
370,x0370_X,70050,411491,37130
371,x0371_X,66456,395582,35465
372,x0372_X,78219,445099,42198
373,x0373_X,75021,426358,39941
374,x0374_X,70800,393929,37774
375,x0375_X,63175,387515,33930
376,x0376_X,76152,425002,39126
377,x0377_X,74331,446622,42438
378,x0378_X,79282,413553,38130
379,x0379_X,75283,413459,40164
380,x0380_X,79221,413097,39678
381,x0381_X,67293,402974,35248
382,x0382_X,80904,435150,39931
383,x0383_X,73826,416348,37704
384,x0384_X,69046,390635,33840
385,x0385_X,74221,400504,36841
386,x0386_X,79372,417311,38412
387,x0387_X,68004,396218,34279
388,x0388_X,76588,429196,40751
389,x0389_X,72750,402246,35559
390,x0390_X,71926,403938,35702
391,x0391_X,75106,407505,38099
392,x0392_X,74518,423066,40619
393,x0393_X,74828,423747,40666
394,x0394_X,74588,425071,40621
395,x0395_X,66986,388784,34775
396,x0396_X,75358,426750,38172
397,x0397_X,69851,392468,36182
398,x0398_X,72360,429032,38888
399,x0399_X,78265,423455,40641
400,x0400_X,78705,420693,39843
401,x0401_X,74733,418405,38858
402,x0402_X,65476,400618,34406
403,x0403_X,69290,399389,34827
404,x0404_X,66473,373152,35200
405,x0405_X,71755,413432,36544
406,x0406_X,77101,427542,36677
407,x0407_X,71939,411005,37766
408,x0408_X,74712,420680,38669
409,x0409_X,77611,421882,39748
410,x0410_X,74296,404998,37342
411,x0411_X,68712,387530,36286
412,x0412_X,68715,407226,35625
413,x0413_X,76562,415441,39993
414,x0414_X,71094,405320,38191
415,x0415_X,74063,413556,39232
416,x0416_X,69977,390057,36472
417,x0417_X,71750,411766,36174
418,x0418_X,74348,413247,37205
419,x0419_X,83171,437917,42303
420,x0420_X,73799,411447,39554
421,x0421_X,71909,413437,39454
422,x0422_X,77308,432891,40526
423,x0423_X,78657,433420,42854
424,x0424_X,78961,438863,41329
425,x0425_X,79353,462334,45299
426,x0426_X,84858,468340,45767
427,x0427_X,73715,434852,41109
428,x0428_X,76917,448352,42376
429,x0429_X,82146,450556,43499
430,x0430_X,73947,426516,39817
431,x0431_X,76216,433372,41137
432,x0432_X,79295,449393,43227
433,x0433_X,79913,442991,43676
434,x0434_X,80620,459852,41109
435,x0435_X,77205,438071,42820
436,x0436_X,75064,435289,41422
437,x0437_X,77565,431747,43514
438,x0438_X,78732,456398,43220
439,x0439_X,82382,446646,45028
440,x0440_X,82840,447658,44630
441,x0441_X,79439,439935,44017
442,x0442_X,80203,435909,44099
443,x0443_X,76299,425608,38373
444,x0444_X,75750,427965,40731
445,x0445_X,74872,403945,40873
446,x0446_X,71728,418057,38093
447,x0447_X,79979,438086,43205
448,x0448_X,82296,451939,43040
449,x0449_X,79219,437156,43836
450,x0450_X,83692,464265,44459
451,x0451_X,79231,441613,41486
452,x0452_X,76697,425305,39318
453,x0453_X,75346,429277,38780
454,x0454_X,74759,416316,40921
455,x0455_X,79380,466664,44197
456,x0456_X,74044,421427,39624
457,x0457_X,76072,415081,40843
458,x0458_X,75857,426075,41471
459,x0459_X,68311,410409,37916
