,protid,P,S,C
463,x0463_X,4444,21243,2754
464,x0464_X,3484,17518,2434
465,x0465_X,3763,20097,2475
466,x0466_X,3799,18731,2446
467,x0467_X,3637,19626,2615
468,x0468_X,3958,20909,2628
469,x0469_X,3858,20092,2615
470,x0470_X,4354,21416,2910
471,x0471_X,4003,20955,2537
472,x0472_X,3538,19951,2617
473,x0473_X,3585,18970,2421
474,x0474_X,3625,17803,2443
475,x0475_X,3552,18351,2407
476,x0476_X,3667,18583,2726
477,x0477_X,4306,20893,2767
478,x0478_X,4446,21408,2826
479,x0479_X,4212,20905,2613
480,x0480_X,4241,22356,2806
481,x0481_X,4631,24116,3131
482,x0482_X,3823,20322,2420
483,x0483_X,4207,21625,2848
484,x0484_X,4165,22063,2933
485,x0485_X,4307,21904,2950
486,x0486_X,4525,21098,2818
487,x0487_X,3621,19717,2540
488,x0488_X,3858,19835,2642
489,x0489_X,4173,23060,2902
490,x0490_X,3966,21237,2527
491,x0491_X,3526,17868,2477
492,x0492_X,4033,19555,2747
493,x0493_X,3911,21844,2925
494,x0494_X,3897,20995,2603
495,x0495_X,3696,20516,2584
496,x0496_X,3908,21856,2677
497,x0497_X,3628,19979,2271
498,x0498_X,3872,21761,3047
499,x0499_X,3683,20184,2468
500,x0500_X,4327,21716,3118
501,x0501_X,4510,21231,2939
502,x0502_X,3432,18755,2566
503,x0503_X,3771,18217,2322
504,x0504_X,4184,22283,2694
505,x0505_X,3917,21667,2619
506,x0506_X,4187,22558,2658
507,x0507_X,3826,19400,2652
508,x0508_X,4745,26310,3661
509,x0509_X,4427,22426,3282
510,x0510_X,4390,23359,3127
511,x0511_X,4123,22778,2745
512,x0512_X,3288,19577,2335
513,x0513_X,4366,19791,2639
514,x0514_X,3655,19336,2434
515,x0515_X,4100,21708,2872
516,x0516_X,4232,21717,2731
517,x0517_X,4780,23797,3301
518,x0518_X,4329,22546,2771
519,x0519_X,4895,26071,3487
520,x0520_X,4310,25133,3197
521,x0521_X,4614,23250,3012
522,x0522_X,4192,23156,2787
523,x0523_X,4138,23577,3161
524,x0524_X,4359,24648,3378
525,x0525_X,4425,21451,3044
526,x0526_X,4269,22598,3023
527,x0527_X,3580,20118,2867
528,x0528_X,4173,22586,2887
529,x0529_X,4698,24488,3454
530,x0530_X,4477,24990,3173
531,x0531_X,3603,20372,2590
532,x0532_X,3967,22289,3147
533,x0533_X,4791,22319,3271
534,x0534_X,3981,21885,2814
535,x0535_X,4233,20695,3038
536,x0536_X,3856,22140,2684
537,x0537_X,4161,23503,2964
538,x0538_X,3868,19735,2732
539,x0539_X,4368,21538,3014
540,x0540_X,4819,23826,3486
541,x0541_X,4806,23200,3369
542,x0542_X,4241,23001,2893
