,protid,P,S,C
624,x0624_X,18057,28797,8757
625,x0625_X,14085,24793,6875
626,x0626_X,15160,24997,7738
627,x0627_X,15566,26350,8170
628,x0628_X,14810,25057,8028
629,x0629_X,14092,23969,7995
630,x0630_X,15833,24065,7688
631,x0631_X,13003,23369,6699
632,x0632_X,16408,25696,8936
633,x0633_X,12874,22830,7074
634,x0634_X,12827,23092,7741
635,x0635_X,13679,21772,7620
636,x0636_X,12018,20637,6966
637,x0637_X,15374,23904,8308
638,x0638_X,13474,21147,6707
639,x0639_X,14276,23694,9308
640,x0640_X,12830,18951,7279
641,x0641_X,12493,23975,7488
642,x0642_X,12676,20211,6734
643,x0643_X,13577,21254,7947
644,x0644_X,11740,20305,6181
645,x0645_X,13290,21748,7157
646,x0646_X,12539,21046,6601
647,x0647_X,12824,19406,6551
648,x0648_X,14709,23789,7558
649,x0649_X,12549,22053,6439
650,x0650_X,16096,25825,9119
651,x0651_X,13965,23587,7899
652,x0652_X,13538,24359,7253
653,x0653_X,14302,24668,7086
654,x0654_X,14476,24320,7564
655,x0655_X,13045,22025,6546
656,x0656_X,14054,24670,7029
657,x0657_X,15860,25033,8248
658,x0658_X,15368,26333,7754
659,x0659_X,13995,26614,7596
660,x0660_X,13077,23233,6468
661,x0661_X,16565,24788,9368
662,x0662_X,16381,26647,9298
663,x0663_X,13571,26246,6848
664,x0664_X,14404,23461,6388
665,x0665_X,12939,22291,6386
666,x0666_X,12638,21908,6782
667,x0667_X,12435,21135,6333
668,x0668_X,13064,25767,6620
669,x0669_X,13378,23343,8129
670,x0670_X,15402,25339,9029
671,x0671_X,12669,20191,6761
672,x0672_X,14042,25941,8533
673,x0673_X,12412,20145,6224
674,x0674_X,12828,23473,6770
675,x0675_X,13642,22194,7529
676,x0676_X,14634,25998,7573
677,x0677_X,15301,24487,8107
678,x0678_X,11326,21225,6789
679,x0679_X,13035,21315,7555
680,x0680_X,16440,23123,8332
681,x0681_X,14657,25166,7763
