,protid,P,S,C
742,x0742_X,24814,45391,12823
743,x0743_X,24606,46612,13037
744,x0744_X,25129,48593,13431
745,x0745_X,25540,48594,13856
746,x0746_X,24800,49149,13622
747,x0747_X,25379,47452,13074
748,x0748_X,24338,47117,14036
749,x0749_X,25079,48772,13302
750,x0750_X,26703,50592,12805
751,x0751_X,27821,51224,13620
752,x0752_X,27415,48116,14145
753,x0753_X,22567,43048,11806
754,x0754_X,23458,41745,12612
755,x0755_X,26768,51631,14266
756,x0756_X,25318,43930,13780
757,x0757_X,24737,48729,13687
758,x0758_X,25875,47342,13936
759,x0759_X,27295,46092,13766
760,x0760_X,22658,45723,13025
761,x0761_X,25179,46979,14578
762,x0762_X,26453,50990,14792
763,x0763_X,25876,49534,14266
764,x0764_X,23549,44428,13429
765,x0765_X,25456,51721,12923
766,x0766_X,24137,45566,12512
767,x0767_X,27602,48339,14584
768,x0768_X,23926,47422,13730
769,x0769_X,22737,43007,11284
770,x0770_X,23967,43978,12656
771,x0771_X,25878,47852,13841
772,x0772_X,24464,47762,12852
773,x0773_X,26997,49688,15121
774,x0774_X,25715,48754,14362
775,x0775_X,27865,50185,14615
776,x0776_X,23277,44993,12733
777,x0777_X,25510,48423,12803
778,x0778_X,21285,42577,11993
779,x0779_X,23975,43033,12393
780,x0780_X,26676,46700,13777
781,x0781_X,24237,41354,12619
782,x0782_X,23337,42746,12523
783,x0783_X,22810,46544,12861
784,x0784_X,23123,45057,12823
785,x0785_X,23722,42301,11792
786,x0786_X,25055,45682,12699
787,x0787_X,25895,42432,12676
788,x0788_X,27345,43800,13521
789,x0789_X,25812,45412,11804
790,x0790_X,23970,43638,13395
791,x0791_X,24790,47005,14110
792,x0792_X,24318,42743,13139
793,x0793_X,26135,46245,13111
794,x0794_X,26555,47284,14571
795,x0795_X,25904,48284,13802
796,x0796_X,26877,45831,13612
797,x0797_X,28106,44642,13988
798,x0798_X,22094,42132,12019
