,protid,P,S,C
528,x0528_X,901,2184,743
529,x0529_X,1036,2415,827
530,x0530_X,1094,2490,881
531,x0531_X,1095,2574,891
532,x0532_X,995,2345,846
533,x0533_X,1023,2498,850
534,x0534_X,1089,2577,894
535,x0535_X,992,2531,848
536,x0536_X,1096,2677,883
537,x0537_X,1044,2619,897
538,x0538_X,1065,2713,878
539,x0539_X,1024,2645,891
540,x0540_X,1002,2438,838
541,x0541_X,1100,2530,930
542,x0542_X,1068,2592,900
543,x0543_X,1053,2633,874
544,x0544_X,1029,2539,897
545,x0545_X,919,2364,812
546,x0546_X,982,2379,825
547,x0547_X,1031,2758,867
548,x0548_X,1039,2496,836
549,x0549_X,997,2597,871
550,x0550_X,1077,2590,893
551,x0551_X,1116,2780,955
552,x0552_X,944,2450,792
553,x0553_X,1038,2649,873
554,x0554_X,1011,2479,881
555,x0555_X,998,2349,839
556,x0556_X,993,2250,852
557,x0557_X,1005,2398,875
558,x0558_X,1048,2424,899
559,x0559_X,980,2332,783
560,x0560_X,937,2183,796
561,x0561_X,1032,2439,900
562,x0562_X,960,2215,830
563,x0563_X,970,2258,867
564,x0564_X,953,2253,799
565,x0565_X,821,1967,698
566,x0566_X,1016,2258,821
567,x0567_X,945,2161,810
568,x0568_X,831,2053,771
569,x0569_X,826,2170,745
570,x0570_X,875,2263,778
571,x0571_X,765,1895,743
572,x0572_X,827,2041,702
573,x0573_X,883,2145,800
574,x0574_X,752,1924,727
575,x0575_X,868,2212,748
576,x0576_X,906,2224,786
577,x0577_X,730,1944,647
578,x0578_X,794,2008,684
579,x0579_X,746,1936,639
580,x0580_X,829,1924,733
581,x0581_X,690,1783,608
582,x0582_X,816,1936,651
583,x0583_X,724,1882,634
584,x0584_X,722,1702,579
585,x0585_X,814,1810,697
586,x0586_X,784,1858,761
587,x0587_X,791,1870,660
588,x0588_X,859,2130,752
589,x0589_X,794,2052,640
590,x0590_X,856,2068,731
591,x0591_X,843,2302,771
592,x0592_X,869,2220,739
593,x0593_X,828,2142,771
594,x0594_X,816,2131,708
595,x0595_X,854,2055,746
596,x0596_X,882,2237,797
597,x0597_X,843,2205,780
598,x0598_X,826,2247,755
599,x0599_X,812,2207,722
600,x0600_X,801,2106,748
601,x0601_X,874,2239,803
602,x0602_X,801,2148,792
603,x0603_X,857,2276,783
604,x0604_X,819,2216,706
605,x0605_X,881,2342,782
606,x0606_X,875,2231,810
607,x0607_X,822,2057,691
608,x0608_X,782,2066,638
609,x0609_X,764,1893,664
610,x0610_X,932,2166,818
611,x0611_X,818,1970,698
612,x0612_X,726,1812,622
613,x0613_X,964,2283,848
614,x0614_X,946,2178,792
615,x0615_X,890,2208,818
616,x0616_X,1010,2487,874
617,x0617_X,1004,2247,844
618,x0618_X,984,2298,813
619,x0619_X,1051,2438,882
620,x0620_X,1046,2469,856
621,x0621_X,985,2273,837
622,x0622_X,959,2212,834
623,x0623_X,972,2216,817
624,x0624_X,966,2233,806
625,x0625_X,1053,2437,881
626,x0626_X,1020,2268,807
627,x0627_X,866,1984,720
628,x0628_X,942,2184,790
629,x0629_X,958,2167,791
630,x0630_X,940,2052,749
631,x0631_X,971,2048,809
632,x0632_X,903,1916,751
633,x0633_X,886,1874,726
634,x0634_X,925,1977,753
635,x0635_X,902,2176,750
636,x0636_X,1026,2378,874
637,x0637_X,866,2036,753
