,protid,P,S,C
751,x0751_X,2167,7938,1523
752,x0752_X,2100,7522,1404
753,x0753_X,2252,8313,1681
754,x0754_X,2129,7836,1511
755,x0755_X,1921,7370,1294
756,x0756_X,2190,7778,1508
757,x0757_X,1944,6947,1405
758,x0758_X,2133,7626,1566
759,x0759_X,1952,7171,1462
760,x0760_X,1881,6816,1456
761,x0761_X,1897,7190,1353
762,x0762_X,1965,7506,1407
763,x0763_X,2225,8051,1505
764,x0764_X,1937,7812,1426
765,x0765_X,1978,7767,1430
766,x0766_X,2080,7491,1455
767,x0767_X,2128,7812,1536
768,x0768_X,2221,8036,1524
769,x0769_X,2236,8183,1671
770,x0770_X,2215,8424,1607
771,x0771_X,2123,7575,1477
772,x0772_X,1980,7680,1515
773,x0773_X,2058,8062,1508
774,x0774_X,2094,7832,1550
775,x0775_X,2213,8122,1600
776,x0776_X,2282,8082,1571
777,x0777_X,2290,8431,1682
778,x0778_X,2158,7882,1588
779,x0779_X,2080,8100,1448
780,x0780_X,2239,8264,1587
781,x0781_X,2192,8141,1602
782,x0782_X,1973,7300,1458
783,x0783_X,2276,8544,1583
784,x0784_X,2107,7730,1488
785,x0785_X,2173,7859,1596
786,x0786_X,2167,7554,1454
787,x0787_X,2304,8175,1611
788,x0788_X,2050,7094,1441
789,x0789_X,2207,8089,1639
790,x0790_X,2240,8368,1638
791,x0791_X,2232,7623,1470
792,x0792_X,2270,7856,1502
793,x0793_X,2058,8035,1535
794,x0794_X,2299,8061,1575
795,x0795_X,2094,7837,1545
796,x0796_X,1911,7017,1368
797,x0797_X,2136,7140,1455
798,x0798_X,2274,7941,1566
799,x0799_X,2388,8497,1676
800,x0800_X,2225,8112,1598
801,x0801_X,1807,7235,1254
802,x0802_X,2078,7673,1424
803,x0803_X,1948,7330,1453
804,x0804_X,2250,8699,1771
805,x0805_X,2239,7380,1556
806,x0806_X,1915,7008,1373
807,x0807_X,2071,7181,1479
808,x0808_X,1879,6930,1344
809,x0809_X,2248,7867,1513
810,x0810_X,2132,7285,1461
811,x0811_X,1875,6757,1238
812,x0812_X,2027,6707,1277
813,x0813_X,2173,7045,1367
814,x0814_X,2173,7486,1367
815,x0815_X,1982,6506,1382
816,x0816_X,2101,7191,1439
817,x0817_X,1945,6886,1322
818,x0818_X,1819,6283,1351
819,x0819_X,2042,6868,1386
820,x0820_X,2076,6837,1383
821,x0821_X,2148,7668,1509
822,x0822_X,2078,7277,1376
823,x0823_X,2242,7693,1541
824,x0824_X,2118,7779,1428
825,x0825_X,2129,7343,1406
826,x0826_X,2141,7962,1525
827,x0827_X,2016,7411,1451
828,x0828_X,2203,7777,1496
829,x0829_X,2151,7459,1416
830,x0830_X,2174,7676,1475
831,x0831_X,2159,7702,1464
832,x0832_X,1982,7245,1358
833,x0833_X,2102,7198,1431
834,x0834_X,2064,7656,1455
835,x0835_X,1872,6684,1314
836,x0836_X,1985,7184,1416
837,x0837_X,2023,7227,1481
838,x0838_X,1820,7180,1296
839,x0839_X,1856,6876,1138
840,x0840_X,1922,6796,1293
841,x0841_X,1827,6903,1140
842,x0842_X,2143,7804,1529
843,x0843_X,2144,8354,1437
844,x0844_X,1923,7335,1327
845,x0845_X,2054,7901,1521
846,x0846_X,1843,6922,1246
847,x0847_X,2159,7841,1476
848,x0848_X,1871,6986,1296
849,x0849_X,1966,7293,1472
850,x0850_X,2018,7262,1451
851,x0851_X,1914,7327,1344
852,x0852_X,2073,7250,1408
853,x0853_X,1935,7011,1350
854,x0854_X,2343,7878,1560
855,x0855_X,1946,7306,1333
856,x0856_X,2027,7198,1360
857,x0857_X,2023,7289,1273
858,x0858_X,2000,7251,1334
