,protid,P,S,C
807,x0807_X,17432,82543,15465
808,x0808_X,14812,70941,13037
809,x0809_X,15453,80115,13243
810,x0810_X,13011,75075,12490
811,x0811_X,16313,80761,15027
812,x0812_X,15679,72947,13752
813,x0813_X,15888,77658,14334
814,x0814_X,13594,73116,12080
815,x0815_X,14690,73966,12819
816,x0816_X,15285,80428,13565
817,x0817_X,14480,76424,13292
818,x0818_X,16569,78761,14416
819,x0819_X,14830,77422,12401
820,x0820_X,15624,74092,13115
821,x0821_X,14920,76635,12641
822,x0822_X,17825,83274,15304
823,x0823_X,13894,69023,11913
824,x0824_X,15376,74734,13175
825,x0825_X,16384,80280,14021
826,x0826_X,14552,74470,13356
827,x0827_X,15371,75229,13596
828,x0828_X,14661,72545,13370
829,x0829_X,15020,71023,13638
830,x0830_X,15177,75922,13097
831,x0831_X,16305,80163,13747
832,x0832_X,15185,73161,12679
833,x0833_X,15979,80630,13606
834,x0834_X,14950,74505,13376
835,x0835_X,14479,72519,13130
836,x0836_X,17696,83851,16308
837,x0837_X,18531,80250,15700
838,x0838_X,16487,79169,15029
839,x0839_X,14732,72478,12918
840,x0840_X,15817,79598,14331
841,x0841_X,16024,75220,13867
842,x0842_X,16847,80515,14739
843,x0843_X,15078,74472,13281
844,x0844_X,16002,71087,13936
845,x0845_X,16819,77662,14330
846,x0846_X,15018,74553,13714
847,x0847_X,15701,73716,13868
848,x0848_X,15786,75607,13718
849,x0849_X,14875,76374,12947
850,x0850_X,17496,82679,14785
851,x0851_X,20119,97455,18407
852,x0852_X,19211,85348,16227
853,x0853_X,18399,87859,16007
854,x0854_X,18835,82296,16724
855,x0855_X,17982,85165,16169
856,x0856_X,17484,80557,14534
857,x0857_X,19669,91539,16557
858,x0858_X,17691,84787,15377
859,x0859_X,19441,89973,16839
860,x0860_X,19136,91176,16948
861,x0861_X,18686,85162,16447
862,x0862_X,18311,91843,16099
863,x0863_X,16523,83010,14948
864,x0864_X,18965,85198,16623
865,x0865_X,20280,93679,17369
866,x0866_X,20401,90997,17888
867,x0867_X,16567,79315,15274
868,x0868_X,17708,85681,14952
869,x0869_X,17688,84113,16054
870,x0870_X,17616,87410,15760
871,x0871_X,16920,83123,15397
872,x0872_X,17229,80869,15428
873,x0873_X,17083,85231,16027
874,x0874_X,16379,80127,15122
875,x0875_X,17547,79508,15520
876,x0876_X,16322,82564,14640
877,x0877_X,19731,93310,18287
878,x0878_X,17408,78095,15653
879,x0879_X,17619,80567,16295
880,x0880_X,17769,81180,16972
881,x0881_X,15888,76916,14149
882,x0882_X,18358,88898,16995
883,x0883_X,17908,79879,16216
884,x0884_X,16204,77992,15082
885,x0885_X,14117,74285,12174
886,x0886_X,17174,81483,15346
887,x0887_X,18136,89908,15709
888,x0888_X,15816,77308,13829
889,x0889_X,16851,81895,14780
890,x0890_X,17442,80822,15262
891,x0891_X,17894,89112,16250
892,x0892_X,18088,86777,15921
893,x0893_X,19923,93826,17579
894,x0894_X,15625,82802,14148
895,x0895_X,19669,93857,17802
896,x0896_X,17032,81395,14623
897,x0897_X,17460,82551,15429
898,x0898_X,16468,87093,13809
899,x0899_X,19532,91836,16397
900,x0900_X,16986,86051,14333
901,x0901_X,16134,79607,14944
902,x0902_X,17245,86337,15246
903,x0903_X,18404,83362,15120
904,x0904_X,17697,88104,15970
905,x0905_X,17564,82328,15548
906,x0906_X,16405,82615,14506
907,x0907_X,17879,91097,15774
908,x0908_X,18419,87142,15225
909,x0909_X,19206,89222,17323
910,x0910_X,19169,91887,17215
911,x0911_X,19923,91120,18243
912,x0912_X,18751,89452,17548
913,x0913_X,20266,89176,17818
914,x0914_X,19567,93144,17594
915,x0915_X,18073,85853,15879
916,x0916_X,16683,84711,14527
917,x0917_X,17244,88260,14791
918,x0918_X,19639,88133,17979
919,x0919_X,16382,81504,15164
920,x0920_X,18582,85909,16295
921,x0921_X,17040,83156,15244
922,x0922_X,17641,87097,15557
923,x0923_X,19333,87046,16877
924,x0924_X,17892,89272,16589
925,x0925_X,17671,87594,16506
926,x0926_X,18664,87911,16681
927,x0927_X,15918,80646,15537
928,x0928_X,17711,85767,17800
929,x0929_X,17289,85967,16549
930,x0930_X,17500,82235,16186
931,x0931_X,16480,85144,15262
932,x0932_X,16724,83860,15337
933,x0933_X,15770,83148,14608
934,x0934_X,16830,87260,16205
935,x0935_X,16115,86371,14400
936,x0936_X,17044,90420,15296
937,x0937_X,18063,90111,16077
938,x0938_X,16679,88411,15205
939,x0939_X,15600,88825,14891
940,x0940_X,17746,87282,15758
941,x0941_X,17389,90189,16175
942,x0942_X,19141,94174,17501
943,x0943_X,16980,87288,15048
944,x0944_X,16909,86017,16390
945,x0945_X,17506,92400,16850
946,x0946_X,16602,85267,15017
947,x0947_X,14977,78088,14815
948,x0948_X,17166,86193,15957
949,x0949_X,17399,89721,15640
950,x0950_X,19165,94667,16984
951,x0951_X,18421,94758,18149
952,x0952_X,15849,83298,14379
953,x0953_X,18059,94026,17201
954,x0954_X,18285,98004,17614
955,x0955_X,17027,89168,16070
956,x0956_X,18721,94135,16939
957,x0957_X,15132,82855,14588
958,x0958_X,18521,92330,16914
959,x0959_X,17211,93251,14788
960,x0960_X,16285,90279,15207
961,x0961_X,16013,88278,14537
962,x0962_X,15749,82333,14968
963,x0963_X,17302,91040,15411
