,protid,P,S,C
626,x0626_ ,3405,1616,2239
627,x0627_ ,4461,1554,2370
628,x0628_ ,4524,1814,2573
629,x0629_ ,4881,1703,2869
630,x0630_ ,3623,1380,2018
631,x0631_ ,4018,1462,2395
632,x0632_ ,3811,1316,2013
633,x0633_ ,3682,1214,2364
634,x0634_ ,4831,1703,2244
635,x0635_ ,3906,1294,1703
636,x0636_ ,4456,1481,2448
637,x0637_ ,4095,1254,2154
638,x0638_ ,4520,1185,2170
639,x0639_ ,4664,1353,1858
640,x0640_ ,3822,1127,1954
641,x0641_ ,3626,1186,1743
642,x0642_ ,3787,1057,1826
643,x0643_ ,3549,923,1523
644,x0644_ ,4631,1263,1856
645,x0645_ ,4886,1456,2043
646,x0646_ ,3244,1189,1453
647,x0647_ ,4256,1398,1972
648,x0648_ ,3389,1106,1833
649,x0649_ ,3285,1165,1766
650,x0650_ ,2716,1253,1387
651,x0651_ ,3683,1695,1882
652,x0652_ ,3455,892,1981
653,x0653_ ,3680,911,1737
654,x0654_ ,3730,1073,1983
655,x0655_ ,2955,886,1412
656,x0656_ ,2938,1252,1696
657,x0657_ ,2569,834,1448
658,x0658_ ,3026,1226,1743
659,x0659_ ,3363,1397,1681
660,x0660_ ,2722,822,1709
661,x0661_ ,3042,1453,1946
662,x0662_ ,2547,1109,1495
663,x0663_ ,3213,1061,1291
664,x0664_ ,3473,1131,1501
665,x0665_ ,4184,1436,1283
666,x0666_ ,4329,1059,1053
667,x0667_ ,3971,1142,1215
668,x0668_ ,4154,794,830
669,x0669_ ,3609,1190,1087
670,x0670_ ,4133,1494,1633
671,x0671_ ,4030,1477,1753
672,x0672_ ,3368,1423,1650
673,x0673_ ,4004,1672,1584
674,x0674_ ,4001,1285,1617
675,x0675_ ,4239,1537,1605
676,x0676_ ,4824,1458,2103
677,x0677_ ,4775,1275,1951
678,x0678_ ,4191,1462,2097
679,x0679_ ,5443,2515,2338
680,x0680_ ,3405,1950,2395
681,x0681_ ,3151,1863,1889
682,x0682_ ,4027,2273,1956
683,x0683_ ,2248,952,1360
684,x0684_ ,3601,1641,1779
685,x0685_ ,3303,1632,2086
686,x0686_ ,3270,1750,1766
687,x0687_ ,4207,1823,1596
688,x0688_ ,3171,1792,2058
689,x0689_ ,2737,1487,1554
690,x0690_ ,3032,1898,1973
691,x0691_ ,2536,1514,1836
692,x0692_ ,2512,1284,1875
693,x0693_ ,2502,1311,1858
694,x0694_ ,2743,1056,1872
695,x0695_ ,2568,1346,2081
696,x0696_ ,3891,1530,2329
697,x0697_ ,2701,1045,1007
698,x0698_ ,2426,921,1309
699,x0699_ ,2983,876,1601
700,x0700_ ,2495,895,888
701,x0701_ ,3212,1003,1350
702,x0702_ ,3567,1188,1800
703,x0703_ ,3649,1172,1507
