,protid,P,S,C
513,x0513_X,12420,16689,5344
514,x0514_X,13561,15759,5133
515,x0515_X,13842,14877,4951
516,x0516_X,14311,13994,5625
517,x0517_X,12525,14520,5086
518,x0518_X,14838,14575,5567
519,x0519_X,14371,15761,5113
520,x0520_X,13202,15727,5787
521,x0521_X,11693,14251,5934
522,x0522_X,13295,15060,7156
523,x0523_X,13011,15851,7453
524,x0524_X,13593,15534,6118
525,x0525_X,13798,12678,5655
526,x0526_X,14385,16446,6570
527,x0527_X,12016,13012,6347
528,x0528_X,12911,15580,5700
529,x0529_X,13045,14760,6125
530,x0530_X,12318,16360,6833
531,x0531_X,15011,17716,7176
532,x0532_X,15672,17322,8622
533,x0533_X,12276,14878,6776
534,x0534_X,13354,15520,6106
535,x0535_X,10947,13180,5763
536,x0536_X,12071,14400,5914
537,x0537_X,14385,16367,6104
538,x0538_X,12034,12521,6073
539,x0539_X,14220,16960,6770
540,x0540_X,14946,16613,5842
541,x0541_X,12035,13581,5759
542,x0542_X,11767,13908,4706
543,x0543_X,13753,16196,6097
544,x0544_X,10803,14668,5654
545,x0545_X,13177,14050,5413
546,x0546_X,12907,15520,6289
547,x0547_X,13484,14886,5300
548,x0548_X,13880,16210,6225
549,x0549_X,14578,15185,5217
550,x0550_X,13834,14996,5623
551,x0551_X,12021,14120,5485
552,x0552_X,14261,15260,4932
553,x0553_X,15288,17038,5900
554,x0554_X,15067,15497,6021
555,x0555_X,12578,15214,5104
556,x0556_X,15907,16082,6792
557,x0557_X,12365,15468,5063
558,x0558_X,12224,15989,4940
559,x0559_X,13430,14965,5796
560,x0560_X,15370,16001,5214
561,x0561_X,12539,13381,4708
562,x0562_X,12755,15719,5456
563,x0563_X,12283,16689,5744
564,x0564_X,9978,11778,3669
565,x0565_X,11123,13847,4676
566,x0566_X,13522,17799,6905
567,x0567_X,13045,16138,5797
568,x0568_X,13431,15474,6075
569,x0569_X,12481,14304,6111
570,x0570_X,13236,16927,6422
571,x0571_X,11114,13982,5532
572,x0572_X,13901,15806,6608
573,x0573_X,11402,14245,5478
574,x0574_X,10215,13878,4348
575,x0575_X,12781,15149,5223
576,x0576_X,11604,13369,5162
577,x0577_X,10748,14330,5303
578,x0578_X,10410,10877,4591
579,x0579_X,8943,9727,3908
580,x0580_X,14893,16854,5654
581,x0581_X,11376,14131,4383
582,x0582_X,13767,13822,5307
583,x0583_X,12188,14627,5063
584,x0584_X,12731,12968,4929
585,x0585_X,13662,15593,5725
586,x0586_X,12833,12923,5369
587,x0587_X,13856,15693,5167
588,x0588_X,11819,13246,4825
589,x0589_X,13250,14682,6259
590,x0590_X,11865,12728,5542
591,x0591_X,13715,16169,5627
592,x0592_X,15219,16228,6503
593,x0593_X,12526,12948,5154
594,x0594_X,12486,14867,5543
595,x0595_X,14432,15374,5972
596,x0596_X,11959,15258,5423
597,x0597_X,14441,16566,7219
598,x0598_X,13204,13960,7027
599,x0599_X,14201,14643,6401
600,x0600_X,13186,14251,5974
601,x0601_X,13013,14409,5474
